OriginalTitle,OriginalArtist,OriginalDeezerId,OriginalRank,AlternativeTitle,AlternativeArtist,AlternativeAlbum,AlternativeDeezerId,AlternativeRank,AlternativeDurationSec,AlternativeExplicit,DeezerTrackUrl,AlternativePreviewUrl,ConfidenceNote
"(thematic candidate)","","","","Memories","Maroon 5","Memories","755405702","785","189","false","https://www.deezer.com/us/track/755405702","https://cdnt-preview.dzcdn.net/api/1/1/8/d/e/0/8dee94e67b8d404df8b7ab8afce5f795.mp3?hdnea=exp=1781747696~acl=/api/1/1/8/d/e/0/8dee94e67b8d404df8b7ab8afce5f795.mp3*~data=user_id=0,application_id=42~hmac=16a6e9096decc7998b65d9f4f7a8e4e5f81626866d81b50f47562ce70d753ce3","On 2 editorial lists"
"(thematic candidate)","","","","Floating Through Space","Sia","Music (Songs From And Inspired By The Motion Picture)","1239995562","696128","177","false","https://www.deezer.com/us/track/1239995562","https://cdnt-preview.dzcdn.net/api/1/1/1/c/9/0/1c96898ac9600f3814c569f9ef22c386.mp3?hdnea=exp=1781747700~acl=/api/1/1/1/c/9/0/1c96898ac9600f3814c569f9ef22c386.mp3*~data=user_id=0,application_id=42~hmac=a1644da7d1980743e1d7dc076ece4e81b6ff6b4e8a7c7f6acdadedd73f5fa171","On 1 list: Top Hits 2021"
"(thematic candidate)","","","","Where Did You Go?","Jax Jones","Where Did You Go?","1637422872","695900","178","false","https://www.deezer.com/us/track/1637422872","https://cdnt-preview.dzcdn.net/api/1/1/0/e/7/0/0e7d5f480493c87ed3cb50abb0b0ff0c.mp3?hdnea=exp=1781747700~acl=/api/1/1/0/e/7/0/0e7d5f480493c87ed3cb50abb0b0ff0c.mp3*~data=user_id=0,application_id=42~hmac=23e05bc3c9fd8fecc496ba9c8500396783ce31e15a4ab68c55361adab9ce84d9","On 1 list: Top Hits 2022"
"(thematic candidate)","","","","Let Somebody Go","Coldplay","Music Of The Spheres","1518077862","694737","241","false","https://www.deezer.com/us/track/1518077862","https://cdnt-preview.dzcdn.net/api/1/1/c/2/c/0/c2c90da8946e9944dca86fbfb6d4e86e.mp3?hdnea=exp=1781747700~acl=/api/1/1/c/2/c/0/c2c90da8946e9944dca86fbfb6d4e86e.mp3*~data=user_id=0,application_id=42~hmac=3c03ae0b9f781e5a7215976fb27b4f9e3fdfc5172de65150f554d5138e6a8cd7","On 1 list: Top Hits 2021"
"(thematic candidate)","","","","My Oh My (feat. DaBaby)","Camila Cabello","Romance","823567772","691678","170","false","https://www.deezer.com/us/track/823567772","https://cdnt-preview.dzcdn.net/api/1/1/c/7/4/0/c745a298910268b0c9f598c2748fb342.mp3?hdnea=exp=1781747696~acl=/api/1/1/c/7/4/0/c745a298910268b0c9f598c2748fb342.mp3*~data=user_id=0,application_id=42~hmac=2d57930ad474368c60205912565eaf0b5b963a5dd6d2a5d909d3b1a3ca9df39a","On 1 list: 20s Hits"
"(thematic candidate)","","","","Don't Wait Up","Shakira","Don't Wait Up","1433046192","690994","204","false","https://www.deezer.com/us/track/1433046192","https://cdnt-preview.dzcdn.net/api/1/1/3/f/8/0/3f8cdc3d7470d29afb9efa08a47d4702.mp3?hdnea=exp=1781747700~acl=/api/1/1/3/f/8/0/3f8cdc3d7470d29afb9efa08a47d4702.mp3*~data=user_id=0,application_id=42~hmac=8997ad9f866143dd90a5acd4672af159de9319090adffe0b376fe9af291150a6","On 1 list: Top Hits 2021"
"(thematic candidate)","","","","Out of Time","The Weeknd","Dawn FM","1614228212","688386","214","false","https://www.deezer.com/us/track/1614228212","https://cdnt-preview.dzcdn.net/api/1/1/3/5/e/0/35ebdf808eadd7593b57f1c058d77cdb.mp3?hdnea=exp=1781747700~acl=/api/1/1/3/5/e/0/35ebdf808eadd7593b57f1c058d77cdb.mp3*~data=user_id=0,application_id=42~hmac=866e56cb281ab164be0e1162626bf10e112aaea93561571cbd6838f0ed40d00f","On 1 list: Top Hits 2022"
"(thematic candidate)","","","","motive","Ariana Grande","Positions","1126047062","686153","167","true","https://www.deezer.com/us/track/1126047062","https://cdnt-preview.dzcdn.net/api/1/1/1/b/f/0/1bf9b09b0120e30bf76649e07db99578.mp3?hdnea=exp=1781747696~acl=/api/1/1/1/b/f/0/1bf9b09b0120e30bf76649e07db99578.mp3*~data=user_id=0,application_id=42~hmac=aa076177db8099505d5b8851894bd516fc7108c9f415f5409c90438886b5a53a","On 1 list: 20s Hits"
"(thematic candidate)","","","","Stupid Love","Lady Gaga","Chromatica","973317052","685183","194","false","https://www.deezer.com/us/track/973317052","https://cdnt-preview.dzcdn.net/api/1/1/e/a/2/0/ea21b334767de665bc6b5adb790484ef.mp3?hdnea=exp=1781747701~acl=/api/1/1/e/a/2/0/ea21b334767de665bc6b5adb790484ef.mp3*~data=user_id=0,application_id=42~hmac=f6b42a79efb1c73bd66bf4c104c4408f694c6fe66c45a9fd9657b0a2cd50f6f5","On 1 list: Top Hits 2020"
"(thematic candidate)","","","","Party Girl","StaySolidRocky","Party Girl","936617182","685146","147","true","https://www.deezer.com/us/track/936617182","https://cdnt-preview.dzcdn.net/api/1/1/b/3/1/0/b31bd2b0468cc02f52af8e4eb4b018f4.mp3?hdnea=exp=1781747696~acl=/api/1/1/b/3/1/0/b31bd2b0468cc02f52af8e4eb4b018f4.mp3*~data=user_id=0,application_id=42~hmac=5358d21fac5f8f221028f25d9a0be1a657bff870a74f9ef5220ed15058c58b48","On 1 list: 20s Hits"
"(thematic candidate)","","","","TKN","ROSALÍA","TKN","972669712","680369","129","false","https://www.deezer.com/us/track/972669712","https://cdnt-preview.dzcdn.net/api/1/1/b/a/7/0/ba7afa4cf3908e4d84f71c61125879fc.mp3?hdnea=exp=1781747696~acl=/api/1/1/b/a/7/0/ba7afa4cf3908e4d84f71c61125879fc.mp3*~data=user_id=0,application_id=42~hmac=7fc41c201a9c6dd0d5b9544a014993c6ea8a9b1f36311c3102978b5b46e52919","On 1 list: 20s Hits"
"(thematic candidate)","","","","Dance Monkey","Tones And I","Dance Monkey","727924692","678976","209","false","https://www.deezer.com/us/track/727924692","https://cdnt-preview.dzcdn.net/api/1/1/b/5/9/0/b59d3c5a5127030c2d7255c557405f69.mp3?hdnea=exp=1781747701~acl=/api/1/1/b/5/9/0/b59d3c5a5127030c2d7255c557405f69.mp3*~data=user_id=0,application_id=42~hmac=a6de764308e75c2eb145527dec5cf176ef924a6dfa3776b27c9d0c56501e965c","On 1 list: Top Hits 2020"
"(thematic candidate)","","","","BED","Joel Corry","BED","1238589612","676849","178","false","https://www.deezer.com/us/track/1238589612","https://cdnt-preview.dzcdn.net/api/1/1/a/c/0/0/ac0cff174ce038f103e4d22fee9c4e4c.mp3?hdnea=exp=1781747700~acl=/api/1/1/a/c/0/0/ac0cff174ce038f103e4d22fee9c4e4c.mp3*~data=user_id=0,application_id=42~hmac=5c19519023996ce631cdf33a22bd64ec33344ba8a3072d670e64223fb13d4f07","On 1 list: Top Hits 2021"
"(thematic candidate)","","","","POPSTAR (feat. Drake)","DJ Khaled","POPSTAR (feat. Drake)","1024107672","673156","200","true","https://www.deezer.com/us/track/1024107672","https://cdnt-preview.dzcdn.net/api/1/1/1/6/7/0/1677b9051005bbd27f96de6271192268.mp3?hdnea=exp=1781747696~acl=/api/1/1/1/6/7/0/1677b9051005bbd27f96de6271192268.mp3*~data=user_id=0,application_id=42~hmac=45b477093ad4758e9d6e952fa9d22a81b30ce2842d11b2b84a3de5e50838fac3","On 1 list: 20s Hits"
"(thematic candidate)","","","","Leave Before You Love Me","Marshmello","Leave Before You Love Me","1379257332","667224","155","false","https://www.deezer.com/us/track/1379257332","https://cdnt-preview.dzcdn.net/api/1/1/6/1/5/0/615b81701e787dffef0354257391beaf.mp3?hdnea=exp=1781747700~acl=/api/1/1/6/1/5/0/615b81701e787dffef0354257391beaf.mp3*~data=user_id=0,application_id=42~hmac=e723b8c23689ba1bce63abcc9f76206b85cd56a11dce20bba540c7e104555f63","On 1 list: Top Hits 2021"
"(thematic candidate)","","","","About Damn Time","Lizzo","Special","1818665207","667128","191","true","https://www.deezer.com/us/track/1818665207","https://cdnt-preview.dzcdn.net/api/1/1/8/1/e/0/81ecb311a6316b318bf1e7e623386145.mp3?hdnea=exp=1781747700~acl=/api/1/1/8/1/e/0/81ecb311a6316b318bf1e7e623386145.mp3*~data=user_id=0,application_id=42~hmac=66ecdc076aaec4514410b8a688b1b18774d7b4865038ed7f6d697f7fab0a2720","On 1 list: Top Hits 2022"
"(thematic candidate)","","","","Rise","Lost Frequencies","Rise","1238536892","660564","193","false","https://www.deezer.com/us/track/1238536892","https://cdnt-preview.dzcdn.net/api/1/1/8/c/b/0/8cbc5ab029a2f75bf112ee2e1a8dcc9e.mp3?hdnea=exp=1781747700~acl=/api/1/1/8/c/b/0/8cbc5ab029a2f75bf112ee2e1a8dcc9e.mp3*~data=user_id=0,application_id=42~hmac=384cda31d3b34715dce16ee58164225fcdbde7528a1e98a694c66c96fe008dad","On 1 list: Top Hits 2021"
