DeezerId,Title,Artist,Source
"14282849","A Girl Like You","Edwyn Collins","keep-list"
"972817","Brother Louie Mix '98 (feat. Eric Singleton) (Radio Edit)","Modern Talking","keep-list"
"94613610","Nookie","Limp Bizkit","keep-list"
"3156760","Bitch","Meredith Brooks","keep-list"
"2244121","I Will Always Love You","Whitney Houston","keep-list"
"554446","Torn","Natalie Imbruglia","keep-list"
"1173960","Closer","Nine Inch Nails","keep-list"
"626418","Gettin' Jiggy Wit It","Will Smith","keep-list"
"626417","Men In Black (From ""Men In Black"" Soundtrack)","Will Smith","keep-list"
"1043894","Waterfalls","TLC","keep-list"
"15475926","If You Had My Love","Jennifer Lopez","keep-list"
"725850","Under the Bridge","Red Hot Chili Peppers","keep-list"
"2477838","Give Me One Reason","Tracy Chapman","keep-list"
"786748","Strong Enough","Cher","keep-list"
"3100807","People Everyday (Metamorphosis Mix)","Arrested Development","keep-list"
"13141169","Larger Than Life","Backstreet Boys","keep-list"
"5817088","Independent Women, Pt. 1","Destiny's Child","keep-list"
"7375715","Send Me On My Way","Rusted Root","keep-list"
"1047744","No More ""I Love You's""","Annie Lennox","keep-list"
"962142","It's Not Right But It's Okay","Whitney Houston","keep-list"
"917719","Walkin' On The Sun","Smash Mouth","keep-list"
"1042543","Another Night","Real McCoy","keep-list"
"967040","My Own Worst Enemy","Lit","keep-list"
"582254","Oops!...I Did It Again","Britney Spears","keep-list"
"15178643","Guerrilla Radio","Rage Against the Machine","keep-list"
"626546","Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa)","Pras","keep-list"
"678040","Welcome to Paradise","Green Day","keep-list"
"3501645","That's The Way Love Goes","Janet Jackson","keep-list"
"61639624","9Pm (Till I Come)","ATB","keep-list"
"549263622","Tom's Diner (7"" Version)","DNA","keep-list"
"10273980","Daughter (Remastered)","Pearl Jam","keep-list"
"2193499","One Headlight","The Wallflowers","keep-list"
"2542120","Say It Ain't So (Original Mix)","Weezer","keep-list"
"1022536","I Want You Back (Radio Edit)","*NSYNC","keep-list"
"8035668","Man in the Box","Alice In Chains","keep-list"
"3115574","Sleeping Satellite","Tasmin Archer","keep-list"
"546248912","Closing Time","Semisonic","keep-list"
"136331384","Policy of Truth","Depeche Mode","keep-list"
"540176","(You Drive Me) Crazy","Britney Spears","keep-list"
