DeezerId,Title,Artist,Source
"2794921","A Window to the Past","John Williams","Harry Potter and the Prisoner of Azkaban"
"679859","Fireworks","Nicholas Hooper","Harry Potter And The Order Of The Phoenix"
"7675053","Playing with the Boys (From ""Top Gun"" Original Soundtrack)","Kenny Loggins","Top Gun"
"1032839","That Thing You Do!","The Wonders","That Thing You Do!"
"3599190","A Small Measure of Peace","Hans Zimmer","The Last Samurai"
"3583326","Autobots","Steve Jablonsky","Transformers"
"751146","Bring on the Dancing Horses","Echo and the Bunnymen","Pretty in Pink"
"789587","Harry in Winter","Patrick Doyle","Harry Potter And The Goblet Of Fire"
"24307621","Hakuna Matata","Nathan Lane","The Lion King"
"1037326","The James Bond Theme (From ""Dr. No"")","John Barry","Dr. No"
"608783","Hazy Shade of Winter","The Bangles","Less Than Zero"
"661877","Fawkes the Phoenix","John Williams","Harry Potter and The Chamber of Secrets"
"1030913","Main Theme (From ""Jurassic Park"")","John Williams","Jurassic Park"
"65442204","Main Title","James Horner","Braveheart"
"1055631","It Had to Be You (Big Band and Vocals)","Harry Connick Jr.","When Harry Met Sally"
"15220573","Main Title","Danny Elfman","Spider-Man"
"602137932","Nothing's Gonna Stop Us Now","Starship","Mannequin"
"789581","Neville's Waltz","Patrick Doyle","Harry Potter And The Goblet Of Fire"
"691062","Main Titles","Vangelis","Blade Runner"
"13785214","Love You I Do","Jennifer Hudson","Dreamgirls"
"145187390","Part of Your World","Jodi Benson","The Little Mermaid"
"581693","The John Dunbar Theme (From ""Dance with Wolves"" Soundtrack)","John Barry","Dance with Wolves"
"70603366","Main Title (From ""Chocolat"" Soundtrack)","Rachel Portman","Chocolat"
"62471842","She","Elvis Costello","Notting Hill"
"1178950","Extreme Ways (Bourne's Ultimatum)","Moby","The Bourne Ultimatum"
"1075589","Banana Boat (Day-O)","Harry Belafonte","Beetlejuice"
"122832110","Just Around the Riverbend","Judy Kuhn","Pocahontas"
"2228680","Catch Me If You Can (From ""Catch Me If You Can"" Soundtrack)","John Williams","Catch Me If You Can"
"1029782","Legends of the Fall","James Horner","Legends Of The Fall"
"6620918","Somebody's Baby","Jackson Browne","Fast Times at Ridgemont High"
"3169682","On Her Majesty's Secret Service (Remastered 2003)","John Barry","On Her Majesty's Secret Service"
"722927","The Batman Theme","Danny Elfman","Batman"
"134036244","A Groovy Kind of Love (2016 Remaster)","Phil Collins","Buster"
"578105","Man Against the World","Survivor","Rocky IV"
"91018581","I'm Free (Heaven Helps the Man) (From ""Footloose"" Soundtrack)","Kenny Loggins","Footloose"
"586314","Spider-Man 2 Main Title","Danny Elfman","Spider-Man 2"
"1108040","Hymn To The Fallen (From ""Saving Private Ryan"" Soundtrack)","John Williams","Saving Private Ryan"
"7675054","Lead Me On (From ""Top Gun"" Original Soundtrack)","Teena Marie","Top Gun"
"145187400","Kiss the Girl","Samuel E. Wright","The Little Mermaid"
"3860459","Al otro lado del río","Jorge Drexler","The Motorcycle Diaries"
"24185241","The Glory Days","Michael Giacchino","The Incredibles"
"14617161","Lost in the Shadows (The Lost Boys)","Lou Gramm","The Lost Boys"
"2514044","We Are Not Alone","Karla Devito","The Breakfast Club"
"6635013","Jungle Love","The Time","Purple Rain"
"91018575","I'm Alright (Theme from ""Caddyshack"")","Kenny Loggins","Caddyshack"
"6632169","Love Theme from St. Elmo's Fire (Instrumental)","David Foster","St. Elmo's Fire"
"2298341","Great Balls Of Fire","Jerry Lee Lewis","Great Balls of Fire"
"2191765","Theme From ""Shaft"" (Remastered 1991 Album Version)","Isaac Hayes","Shaft"
"3579822","Prelude and Main Title March","John Williams","Superman: The Movie"
"2514040","Fire In The Twilight","Wang Chung","The Breakfast Club"
"3124362","Diamonds Are Forever","Shirley Bassey","Diamonds Are Forever"
"675718","The Edge of Forever","The Dream Academy","Ferris Bueller's Day Off"
"534461","Only the Young (2024 Remaster)","Journey","Vision Quest"
"884025","Dancing Queen","ABBA","Mamma Mia"
"884041","Gimme! Gimme! Gimme! (A Man After Midnight)","ABBA","Mamma Mia!"
"936899","Where Is My Mind?","Pixies","Fight Club"
"884035","The Winner Takes It All","ABBA","Mamma Mia"
"24949681","Sweet Home Alabama","Lynyrd Skynyrd","Sweet Home Alabama"
"7303288","Tainted Love","Soft Cell","Coneheads"
"786717","Believe","Cher","The Polar Express"
"15194531","Wake Me Up Before You Go-Go","Wham!","Zoolander"
"880181","Your Song","Elton John","Moulin Rouge!"
"3121749","Call Me","Blondie","American Gigolo"
"116914122","Comfortably Numb","Pink Floyd","The Wall"
"884030","Mamma Mia","ABBA","Mamma Mia"
"962173","Thank You","Dido","Sliding Doors"
"884040","Voulez-Vous","ABBA","Mamma Mia"
"884033","Super Trouper","ABBA","Mamma Mia"
"917931","All Night Long (All Night)","Lionel Richie","The Wedding Singer"
"3068073","The Climb","Miley Cyrus","Hannah Montana The Movie"
"714269242","All By Myself","Céline Dion","Bridget Jones's Diary"
"730428","Kiss from a Rose","Seal","Batman Forever"
"1057312","Runaway Train (2022 Remaster)","Soul Asylum","Runaway Train"
"83151634","Mad World","Michael Andrews","Donnie Darko"
"14552288","Because You Loved Me (Theme from ""Up Close and Personal"")","Céline Dion","Up Close and Personal"
"884028","Take A Chance On Me","ABBA","Mamma Mia"
"69962765","Rock the Casbah (Remastered)","The Clash","The Royal Tenenbaums"
"82487070","I'll Be Missing You (feat. Faith Evans & 112) (2014 Remaster)","Diddy","No Way Out"
"1579003","The Winner Takes It All (From ""Mamma Mia!"")","Meryl Streep","Mamma Mia!"
"596034702","Superstition","Stevie Wonder","I, Robot"
"830196","I Can See Clearly Now","Jimmy Cliff","Cool Runnings"
"10769094","I Will Survive (1981 Re-recording)","Gloria Gaynor","The First Wives Club"
"846327","We Are Family (1995 Remaster)","Sister Sledge","We Are Family"
"620264672","Angel","Shaggy","City of Angels"
"3248376","My Sharona","The Knack","Reality Bites"
"726810","Conquest of Paradise","Vangelis","1492: Conquest of Paradise"
"1412033722","La valse d'Amélie","Yann Tiersen","Amélie"
"3087241","21 Guns","Green Day","Transformers: Revenge of the Fallen"
"14618872","Just like Heaven (2006 Remaster)","The Cure","Just Like Heaven"
"1169676","Live And Let Die","Guns N' Roses","Live and Let Die"
"2446608","Chase","Giorgio Moroder","Midnight Express"
"1120335972","One Summer Day","Joe Hisaishi","Spirited Away"
"783579","Evenstar","Howard Shore","The Lord of the Rings: The Two Towers"
"3583337","Arrival to Earth","Steve Jablonsky","Transformers"
"14628831","The Breaking of the Fellowship (feat. ""In Dreams"")","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"65442205","A Gift Of A Thistle","James Horner","Braveheart"
"11233264","A Narnia Lullaby","Harry Gregson-Williams","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
