DeezerId,Title,Artist,Source
"664107","Take on Me","a-ha","keep-list"
"555639","Thriller","Michael Jackson","keep-list"
"4603408","Billie Jean","Michael Jackson","keep-list"
"92720046","Back In Black","AC/DC","keep-list"
"561836","Sweet Dreams (Are Made of This) (2005 Remaster)","Eurythmics","keep-list"
"68515055","Enjoy the Silence","Depeche Mode","keep-list"
"884025","Dancing Queen","ABBA","keep-list"
"92720102","Thunderstruck","AC/DC","keep-list"
"2234314","Everybody Wants To Rule The World","Tears For Fears","keep-list"
"678372","La Isla Bonita","Madonna","keep-list"
"912486","With Or Without You (Remastered 2007)","U2","keep-list"
"1171163","I'm Still Standing","Elton John","keep-list"
"1079668","Africa","Toto","keep-list"
"538660022","Livin' On A Prayer","Bon Jovi","keep-list"
"15586286","Rock with You (Single Version)","Michael Jackson","keep-list"
"346967941","I'm So Excited","The Pointer Sisters","keep-list"
"134036248","Another Day in Paradise (2016 Remaster)","Phil Collins","keep-list"
"69962764","Should I Stay or Should I Go (Remastered)","The Clash","keep-list"
"625643","Don't Stop Believin'","Journey","keep-list"
"664507","Like a Prayer","Madonna","keep-list"
"2514681","Money For Nothing","Dire Straits","keep-list"
"532349","Total Eclipse of the Heart","Bonnie Tyler","keep-list"
"3153065","Bette Davis Eyes","Kim Carnes","keep-list"
"1173622","Tainted Love","Soft Cell","keep-list"
"139138743","Stayin Alive","Bee Gees","keep-list"
"664444","Everywhere","Fleetwood Mac","keep-list"
"518458092","Welcome To The Jungle","Guns N' Roses","keep-list"
"15194531","Wake Me Up Before You Go-Go","Wham!","keep-list"
"856124","Your Love","The Outfield","keep-list"
"92720048","You Shook Me All Night Long","AC/DC","keep-list"
"92720036","Hells Bells","AC/DC","keep-list"
"2514683","Walk Of Life","Dire Straits","keep-list"
"912481","I Still Haven't Found What I'm Looking For (Remastered 2007)","U2","keep-list"
"97098410","Jump (2015 Remaster)","Van Halen","keep-list"
"786717","Believe","Cher","keep-list"
"3104486","Call Me","Blondie","keep-list"
"569561","Maneater","Daryl Hall & John Oates","keep-list"
"3098301","It Must Have Been Love (From the Film ""Pretty Woman"")","Roxette","keep-list"
"27533911","Let's Groove","Earth, Wind & Fire","keep-list"
"134012978","Footloose (From ""Footloose"" Soundtrack)","Kenny Loggins","keep-list"
"4288159","Self Control","Laura Branigan","keep-list"
"2271563","Fast Car","Tracy Chapman","keep-list"
"3142379","The Best","Tina Turner","keep-list"
"7868651","I Want To Break Free (Remastered 2011)","Queen","keep-list"
"1025659","Uptown Girl","Billy Joel","keep-list"
"664178","Kiss","Prince","keep-list"
"7868649","Radio Ga Ga (Remastered 2011)","Queen","keep-list"
"133577580","Don't Dream It's Over","Crowded House","keep-list"
"7675055","Take My Breath Away (Love Theme from ""Top Gun"")","Berlin","keep-list"
"15586246","Dancing In the Dark","Bruce Springsteen","keep-list"
"134036212","In the Air Tonight (2015 Remaster)","Phil Collins","keep-list"
"3129568","Red Red Wine","UB40","keep-list"
"555640","Beat It","Michael Jackson","keep-list"
"13129208","Black or White (Single Version)","Michael Jackson","keep-list"
"13158212","Beds Are Burning (Remastered)","Midnight Oil","keep-list"
"2961498","Pump Up The Jam","Technotronic","keep-list"
"8146779","Faith (Remastered)","George Michael","keep-list"
