DeezerId,Title,Artist,Source
"1098104","Theme From Love Story","Francis Lai","movie-soundtracks-split"
"14628827","The Bridge of Khazad Dum","Howard Shore","movie-soundtracks-split"
"783658","Gollum's Song","Emiliana Torrini","movie-soundtracks-split"
"4232526","Married Life","Michael Giacchino","movie-soundtracks-split"
"3117920","Will And Elizabeth","Klaus Badelt","movie-soundtracks-split"
"14628824","The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]","Howard Shore","movie-soundtracks-split"
"3117923","Barbossa Is Hungry","Klaus Badelt","movie-soundtracks-split"
"3358368","The Promise","Michael Nyman","movie-soundtracks-split"
"2055891047","Flying","James Newton Howard","movie-soundtracks-split"
"4828155","The bioluminescence of the night","James Horner","movie-soundtracks-split"
"1120336012","The Dragon Boy","Joe Hisaishi","movie-soundtracks-split"
"11233268","To Aslan's Camp","Harry Gregson-Williams","movie-soundtracks-split"
"904629","I'm Not a Hero","Hans Zimmer","movie-soundtracks-split"
"483262982","The Caverns of Isengard","Howard Shore","movie-soundtracks-split"
"678598","The Ride of the Rohirrim","Howard Shore","movie-soundtracks-split"
"2794919","Double Trouble","John Williams","movie-soundtracks-split"
"691099","Blade Runner Blues","Vangelis","movie-soundtracks-split"
"3117917","Fog Bound","Klaus Badelt","movie-soundtracks-split"
"3107989","Singapore","Hans Zimmer","movie-soundtracks-split"
"526907762","Edoras","Howard Shore","movie-soundtracks-split"
"647414792","Main Titles (Charlie and the Chocolate Factory)","Danny Elfman","movie-soundtracks-split"
"679861","Professor Umbridge","Nicholas Hooper","movie-soundtracks-split"
"3818932","Infinite White","Steve Jablonsky","movie-soundtracks-split"
"724941","Dueling Banjos","Eric Weissberg","movie-soundtracks-split"
"3583328","The All Spark","Steve Jablonsky","movie-soundtracks-split"
"904628","Why so Serious?","Hans Zimmer","movie-soundtracks-split"
"24185291","Life's Incredible Again","Michael Giacchino","movie-soundtracks-split"
"3107478","Ratatouille Main Theme (From ""Ratatouille""/Score)","Michael Giacchino","movie-soundtracks-split"
"4091767","A Watchful Guardian","Hans Zimmer","movie-soundtracks-split"
"71946981","West Side Story: Overture","West Side Story Orchestra","movie-soundtracks-split"
"4273198","Brooks Was Here","Thomas Newman","movie-soundtracks-split"
"3117930","One Last Shot","Klaus Badelt","movie-soundtracks-split"
"483263142","The Fighting Uruk-hai","Howard Shore","movie-soundtracks-split"
"3117925","Moonlight Serenade","Klaus Badelt","movie-soundtracks-split"
"783650","Samwise the Brave","Howard Shore","movie-soundtracks-split"
"1105410342","Main Title (The Shining)","Wendy Carlos","movie-soundtracks-split"
"1097352","Introduction (Titles)","Danny Elfman","movie-soundtracks-split"
"4273195","Shawshank Prison (Stoic Theme)","Thomas Newman","movie-soundtracks-split"
"647312382","Main Title (Gone With the Wind)","Max Steiner","movie-soundtracks-split"
"904639","Introduce a Little Anarchy","Hans Zimmer","movie-soundtracks-split"
"904638","Agent of Chaos","Hans Zimmer","movie-soundtracks-split"
"661880","Gilderoy Lockhart","John Williams","movie-soundtracks-split"
"679869","The Room of Requirements","Nicholas Hooper","movie-soundtracks-split"
"1108041","Revisiting Normandy (From ""Saving Private Ryan"" Soundtrack)","John Williams","movie-soundtracks-split"
