DeezerId,Title,Artist,Source
"88003859","Stairway to Heaven (Remaster)","Led Zeppelin","thematic-autokeep (4 editorial lists)"
"2312047","Ain't No Sunshine","Bill Withers","thematic-autokeep (4 editorial lists)"
"1144863","Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John","thematic-autokeep (4 editorial lists)"
"97095572","Let's Stay Together","Al Green","thematic-autokeep (4 editorial lists)"
"884025","Dancing Queen","ABBA","thematic-autokeep (3 editorial lists)"
"426703682","Hotel California (2013 Remaster)","Eagles","thematic-autokeep (3 editorial lists)"
"487484142","September","Earth, Wind & Fire","thematic-autokeep (3 editorial lists)"
"15586286","Rock with You (Single Version)","Michael Jackson","thematic-autokeep (3 editorial lists)"
"63480987","Dreams (2004 Remaster)","Fleetwood Mac","thematic-autokeep (3 editorial lists)"
"24949681","Sweet Home Alabama","Lynyrd Skynyrd","thematic-autokeep (3 editorial lists)"
"139138743","Stayin Alive","Bee Gees","thematic-autokeep (3 editorial lists)"
"727720","A Horse with No Name","America","thematic-autokeep (3 editorial lists)"
"883644","Have You Ever Seen The Rain","Creedence Clearwater Revival","thematic-autokeep (3 editorial lists)"
"1559717","Free Bird","Lynyrd Skynyrd","thematic-autokeep (3 editorial lists)"
"75768727","Knockin' On Heaven's Door","Bob Dylan","thematic-autokeep (3 editorial lists)"
"60840057","Smoke On The Water (Remastered 2012)","Deep Purple","thematic-autokeep (3 editorial lists)"
"14615242","Killing Me Softly With His Song","Roberta Flack","thematic-autokeep (3 editorial lists)"
"2503284","Give A Little Bit","Supertramp","thematic-autokeep (3 editorial lists)"
"720737","Young Hearts Run Free","Candi Staton","thematic-autokeep (3 editorial lists)"
"3616306","If You Leave Me Now","Chicago","thematic-autokeep (3 editorial lists)"
"1627634952","What You Won't Do for Love","Bobby Caldwell","thematic-autokeep (3 editorial lists)"
"846327","We Are Family (1995 Remaster)","Sister Sledge","thematic-autokeep (3 editorial lists)"
"684172","Le Freak (Edit)","Chic","thematic-autokeep (3 editorial lists)"
"8014760","Got to Be Real","Cheryl Lynn","thematic-autokeep (3 editorial lists)"
"863911","Lean On Me","Bill Withers","thematic-autokeep (3 editorial lists)"
"7340163","Band On The Run (2010 Remaster)","Paul McCartney","thematic-autokeep (3 editorial lists)"
"3104484","Heart Of Glass (Remix)","Blondie","thematic-autokeep (3 editorial lists)"
"775032","Listen to the Music (Single Version; 2006 Remaster)","The Doobie Brothers","thematic-autokeep (3 editorial lists)"
"906616","Let's Get It On","Marvin Gaye","thematic-autokeep (3 editorial lists)"
"4688887","What a Fool Believes","The Doobie Brothers","thematic-autokeep (3 editorial lists)"
"589631532","Good Times (7"" Edit; 2018 Remaster)","Chic","thematic-autokeep (3 editorial lists)"
