Position,Title,Artist,Album,DeezerId,Rank,PopularityTier,ArtistCount,ArtistOverRepresented,DurationSec,HasPreview,Explicit,IsExactDup,NearDupOfPosition,Recommendation,Reason,PreviewUrl
"430","Strong Enough","Cher","Believe","786748","682473","Top 25%","2","false","224","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/5/d/8/0/5d82c42689818ba8bac1959b47989b98.mp3?hdnea=exp=1780975539~acl=/api/1/1/5/d/8/0/5d82c42689818ba8bac1959b47989b98.mp3*~data=user_id=0,application_id=42~hmac=590e54491b7dc779f9bf39edac571b1ee924ed65e8f4c08306c8b1b8295e112b"
"555","People Everyday (Metamorphosis Mix)","Arrested Development","Greatest Hits","3100807","681392","Top 25%","1","false","296","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/5/8/3/0/583679a1d4afe703ca11b46c51a1e2b1.mp3?hdnea=exp=1780975540~acl=/api/1/1/5/8/3/0/583679a1d4afe703ca11b46c51a1e2b1.mp3*~data=user_id=0,application_id=42~hmac=b541633ee86981afa230d3d9c863136952e5468864ff603e9a0d38d165c2f1a1"
"285","Larger Than Life","Backstreet Boys","Millennium","13141169","679994","Top 25%","3","false","232","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/8/f/1/0/8f1b41780b0d23226b536ca3cc5bea25.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/f/1/0/8f1b41780b0d23226b536ca3cc5bea25.mp3*~data=user_id=0,application_id=42~hmac=5ac5bc1d64a242c87e342ef3cca78ef83c4accfb2ed774697116d8a87e208801"
"81","Independent Women, Pt. 1","Destiny's Child","Survivor","5817088","678798","Top 25%","5","false","223","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/0/9/0/0/0904380099778d8f542fad0b15dd493e.mp3?hdnea=exp=1780975537~acl=/api/1/1/0/9/0/0/0904380099778d8f542fad0b15dd493e.mp3*~data=user_id=0,application_id=42~hmac=ea4025d2af1f41d12831c1d73871f91f601be3004fea40504953c47238610ea2"
"281","Send Me On My Way","Rusted Root","When I Woke","7375715","678643","Top 25%","1","false","263","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/d/c/2/0/dc2e656870aafb5017ad6412ff96b46e.mp3?hdnea=exp=1780975538~acl=/api/1/1/d/c/2/0/dc2e656870aafb5017ad6412ff96b46e.mp3*~data=user_id=0,application_id=42~hmac=1d8d3a931ea891fa4241dd2fc7d3c968447c341062fd5b8d9fbd377698780ee5"
"512","No More ""I Love You's""","Annie Lennox","Medusa","1047744","678558","Top 25%","2","false","291","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/5/a/5/0/5a5f6ee20a8dda46354c45c9a7669fcc.mp3?hdnea=exp=1780975540~acl=/api/1/1/5/a/5/0/5a5f6ee20a8dda46354c45c9a7669fcc.mp3*~data=user_id=0,application_id=42~hmac=45a73bb1fab89f84c56384f3b3ee4e94dbf1ede0ff8d3a9d5ce5459a7a18b519"
"105","It's Not Right But It's Okay","Whitney Houston","My Love Is Your Love","962142","676550","Top 25%","4","false","292","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/1/d/4/0/1d41a3a4207281367c9c69fd2cee8e26.mp3?hdnea=exp=1780975538~acl=/api/1/1/1/d/4/0/1d41a3a4207281367c9c69fd2cee8e26.mp3*~data=user_id=0,application_id=42~hmac=32f885fe8adf904125d4045b406cc2ce475436ac49b17cc7f5c2640c40f7b78d"
"331","Walkin' On The Sun","Smash Mouth","All Star Smash Hits","917719","675891","Top 25%","2","false","207","true","false","false","","Auto-keep","Top 25% by popularity — defining track for the era","https://cdnt-preview.dzcdn.net/api/1/1/6/6/e/0/66eb3a2cf6f96382bb1ca85dfe271e9d.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/6/e/0/66eb3a2cf6f96382bb1ca85dfe271e9d.mp3*~data=user_id=0,application_id=42~hmac=11d0dc98d2aa25f71434786c6836916268690ccf619219826ccda4a3a0cd2e13"
"408","Black or White","Michael Jackson","Dangerous","15593566","928968","Top 25%","4","false","256","true","false","false","47","Manual review","Likely duplicate of position 47 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/2/5/2/0/2523fceaa336fa3aedcd33a8a4e2bda9.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/5/2/0/2523fceaa336fa3aedcd33a8a4e2bda9.mp3*~data=user_id=0,application_id=42~hmac=c4d72d6827db68597ad2bee9d443b0dda7d864601f06cb1f76746b1d5e9a7790"
"355","All By Myself","Céline Dion","Falling into You","714269242","810442","Top 25%","6","false","312","true","false","false","45","Manual review","Likely duplicate of position 45 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/1/5/a/0/15a5673ffd1c7e3454c3874c0d0f3957.mp3?hdnea=exp=1780975539~acl=/api/1/1/1/5/a/0/15a5673ffd1c7e3454c3874c0d0f3957.mp3*~data=user_id=0,application_id=42~hmac=4730496d02097aebb5a21e631bd2f999908e5e7fb4e0ff72dcc08d9e1e2b28a5"
"516","1979","The Smashing Pumpkins","Aeroplane Flies High (Deluxe Edition)","68976286","783250","Top 25%","6","false","266","true","false","false","256","Manual review","Likely duplicate of position 256 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/b/8/8/0/b88841c8283987ab0fd90008ade3c179.mp3?hdnea=exp=1780975540~acl=/api/1/1/b/8/8/0/b88841c8283987ab0fd90008ade3c179.mp3*~data=user_id=0,application_id=42~hmac=73d6e2d64a68d78eaa2de16ebfdb74bc8319606c9b613b7d86689dd9da8e3728"
"269","Bitter Sweet Symphony","The Verve","90s Rock","432946922","779082","Top 25%","3","false","357","true","false","false","43","Manual review","Likely duplicate of position 43 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/8/5/9/0/8595c6f8e51901b3ba1bfc5bd5b54d60.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/5/9/0/8595c6f8e51901b3ba1bfc5bd5b54d60.mp3*~data=user_id=0,application_id=42~hmac=2a5039e97c02a3aef8f39b0e815be99f56349e8ec08e414a73db138b0c4b0818"
"537","Mr. Vain (Original Radio Edit)","Culture Beat","Mr. Vain","17347911","754334","Top 25%","2","false","257","true","false","false","441","Manual review","Likely duplicate of position 441 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/d/b/2/0/db2b9228aef8b1bc93138ac5864dc1b8.mp3?hdnea=exp=1780975540~acl=/api/1/1/d/b/2/0/db2b9228aef8b1bc93138ac5864dc1b8.mp3*~data=user_id=0,application_id=42~hmac=69dc716f6bfdb397f66eeb6ad85c5d5c056b3b0b5b73671f9e823e2a279c0bef"
"453","Another Night","Real McCoy","Another Night","1042543","675849","Top 25%","2","false","235","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/2/1/0/b21f764df8c03e54a247b96698d006d4.mp3?hdnea=exp=1780975539~acl=/api/1/1/b/2/1/0/b21f764df8c03e54a247b96698d006d4.mp3*~data=user_id=0,application_id=42~hmac=58607ba4359092980be594b6d783c9e6cc633ccc69fcbc1534a90691d9a01fec"
"38","My Own Worst Enemy","Lit","A Place In The Sun","967040","674683","Top 25%","1","false","169","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/3/b/0/33b62019ba29f11dd00f46a60e4a862f.mp3?hdnea=exp=1780975537~acl=/api/1/1/3/3/b/0/33b62019ba29f11dd00f46a60e4a862f.mp3*~data=user_id=0,application_id=42~hmac=a161111fe14615b90b3a5e764702987de7e6e4e89700765288de4b72e176a7eb"
"23","Oops!...I Did It Again","Britney Spears","Greatest Hits: My Prerogative","582254","673131","Top 25%","4","false","210","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/8/9/0/689e2a07e2e65855e34efabc39847563.mp3?hdnea=exp=1780975537~acl=/api/1/1/6/8/9/0/689e2a07e2e65855e34efabc39847563.mp3*~data=user_id=0,application_id=42~hmac=c7c92ef5a0d9510fbb66edab8b8509e6dc0b10b4ec6c8e54d5ac4b6f8ae3d5d2"
"294","Guerrilla Radio","Rage Against the Machine","The Battle Of Los Angeles","15178643","671143","Top 25%","3","false","206","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/5/0/0/050a152c94cce0dd94ab933fef16a688.mp3?hdnea=exp=1780975538~acl=/api/1/1/0/5/0/0/050a152c94cce0dd94ab933fef16a688.mp3*~data=user_id=0,application_id=42~hmac=1d8c8127d86a1c0c9f5b6d307d0027089bf49d2591355d2bc6e4b3ad439dee59"
"30","Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa)","Pras","Ghetto Supastar","626546","671069","Top 25%","1","false","261","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/7/3/0/373f9065614397185fb38bbe2b02483e.mp3?hdnea=exp=1780975537~acl=/api/1/1/3/7/3/0/373f9065614397185fb38bbe2b02483e.mp3*~data=user_id=0,application_id=42~hmac=d29e411ce4b955d5fd399f58b636579655ee692e1ca760afea047f33686fee42"
"338","Welcome to Paradise","Green Day","Dookie","678040","669766","Top 25%","4","false","224","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/e/8/0/4e88a37bfd3dad90a0ffba5a09cae3cc.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/e/8/0/4e88a37bfd3dad90a0ffba5a09cae3cc.mp3*~data=user_id=0,application_id=42~hmac=57d6e56e1c6b5c1433654c79c3825b99f229ced5efac59eb8e71fdc514410522"
"534","That's The Way Love Goes","Janet Jackson","Janet","3501645","669031","Top 25%","2","false","265","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/3/b/0/f3b1c78026282638db4a6891f9976770.mp3?hdnea=exp=1780975540~acl=/api/1/1/f/3/b/0/f3b1c78026282638db4a6891f9976770.mp3*~data=user_id=0,application_id=42~hmac=3465cac0c628db420b6c34d81fda95d67e4ed0e15f3a516abe5bfb95b26ff1e9"
"457","9Pm (Till I Come)","ATB","Movin' Melodies","61639624","668017","Top 25%","1","false","193","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/a/b/0/6abef8941da51d51b5af40811fcbe268.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/a/b/0/6abef8941da51d51b5af40811fcbe268.mp3*~data=user_id=0,application_id=42~hmac=7920953e3cbd3baba37d188038b7c72df4956e28efd0c2f12285c9160a526e25"
"542","Tom's Diner (7"" Version)","DNA","RetroSpective: The Best Of Suzanne Vega","549263622","666841","Top 25%","1","false","229","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/8/4/0/e844ffbab165a7b41e2eda9f0fd22520.mp3?hdnea=exp=1780975540~acl=/api/1/1/e/8/4/0/e844ffbab165a7b41e2eda9f0fd22520.mp3*~data=user_id=0,application_id=42~hmac=2aa1a95af4494f5c8849f8ce59ffd7d10ed2ff6d5429292dd498c4fb8cb57e9f"
"121","Daughter (Remastered)","Pearl Jam","Vs.","10273980","663075","Top 25%","5","false","234","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/6/5/0/a65084e411f32f76ae829e0ef436a4f1.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/6/5/0/a65084e411f32f76ae829e0ef436a4f1.mp3*~data=user_id=0,application_id=42~hmac=b483db24644f8b10355b5911cb3e9fc119b9c618f867d29dd7129e98ba2f3019"
"257","One Headlight","The Wallflowers","Bringing Down The Horse","2193499","663062","Top 25%","3","false","312","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/c/a/0/cca4a1a93af87370ed9b84e76b6333d9.mp3?hdnea=exp=1780975538~acl=/api/1/1/c/c/a/0/cca4a1a93af87370ed9b84e76b6333d9.mp3*~data=user_id=0,application_id=42~hmac=b30cbf779ea2235f9cfe4d0fe2b905afbfec3aaadda2d386bd5e4c723f5295a4"
"341","Say It Ain't So (Original Mix)","Weezer","Weezer (Blue Album)","2542120","660838","Top 25%","3","false","258","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/c/b/0/6cbc15fc294d2388bbb9339ec9983a7d.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/c/b/0/6cbc15fc294d2388bbb9339ec9983a7d.mp3*~data=user_id=0,application_id=42~hmac=c5b91a4dcb523b7a1fa0ef05ff259519ea98f02ae315e2f7deb9192c91575743"
"145","I Want You Back (Radio Edit)","*NSYNC","'N Sync UK Version","1022536","660009","Top 25%","3","false","200","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/f/d/0/afd8f6ed73405ade13f917143db75ede.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/f/d/0/afd8f6ed73405ade13f917143db75ede.mp3*~data=user_id=0,application_id=42~hmac=68795a97084403a37bfd2721d0aabdbbd036e7019ee2e1c9006f03cb68b41902"
"104","Man in the Box","Alice In Chains","The Essential Alice In Chains","8035668","658045","Top 25%","3","false","286","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/5/f/0/35f4f705a4bd29abb9f4ddcee3a1307e.mp3?hdnea=exp=1780975538~acl=/api/1/1/3/5/f/0/35f4f705a4bd29abb9f4ddcee3a1307e.mp3*~data=user_id=0,application_id=42~hmac=fb42ef6161f29d6d6f2186f7e8e013a16dcef1a63e350160dcf35b91d73b4f50"
"504","Sleeping Satellite","Tasmin Archer","Great Expectations","3115574","657992","Top 25%","1","false","281","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/d/8/0/fd8dd55ecd828a6b02d20d4c09552114.mp3?hdnea=exp=1780975540~acl=/api/1/1/f/d/8/0/fd8dd55ecd828a6b02d20d4c09552114.mp3*~data=user_id=0,application_id=42~hmac=7c8455cd196f2f015aef8b6aa1f3121fd4deed901a140ec36bd2366ce9f0aeb0"
"521","Closing Time","Semisonic","Closing Time","546248912","656272","Top 25%","2","false","273","true","false","false","166","Manual review","Likely duplicate of position 166 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/b/a/a/0/baaa31b8e84878ff590b9101250ba243.mp3?hdnea=exp=1780975540~acl=/api/1/1/b/a/a/0/baaa31b8e84878ff590b9101250ba243.mp3*~data=user_id=0,application_id=42~hmac=c8c618c2a48a65d769ad9a65e1a01c111d63eac9f824fd74e7a2cc3cbf646691"
"74","Policy of Truth","Depeche Mode","Violator (Deluxe)","136331384","655499","Top 25%","3","false","295","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/d/4/0/4d4f5961db8f69fda3b6e8685a970f9f.mp3?hdnea=exp=1780975537~acl=/api/1/1/4/d/4/0/4d4f5961db8f69fda3b6e8685a970f9f.mp3*~data=user_id=0,application_id=42~hmac=f095c933e6615c0d83c3b800f28f583a84f9a5b71fe5c9b3eb6a5b038e44f86c"
"46","(You Drive Me) Crazy","Britney Spears","...Baby One More Time (Digital Deluxe Version)","540176","654330","Top 25%","4","false","200","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/d/4/0/cd46e17449eaf8bc8564dbf5687ef115.mp3?hdnea=exp=1780975537~acl=/api/1/1/c/d/4/0/cd46e17449eaf8bc8564dbf5687ef115.mp3*~data=user_id=0,application_id=42~hmac=7e668166eb18da687ecc44b90bcf81c0ae9d0eb2f25e83263104da2b562e5ea4"
"506","Fastlove, Pt. 1","George Michael","Older","8112357","652906","Top 25%","4","false","327","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/e/9/0/4e9f080eb71b7b267ea9d6ccb6f17caa.mp3?hdnea=exp=1780975540~acl=/api/1/1/4/e/9/0/4e9f080eb71b7b267ea9d6ccb6f17caa.mp3*~data=user_id=0,application_id=42~hmac=5a6174f377fcefb1c448c7f84960b2b6c7039086c49184aaee20dad8448332df"
"391","Say You'll Be There","Spice Girls","Spice","3133739","647029","Top 25%","4","false","235","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/9/5/0/8951e31c59ba9fdb02d64be92f24b33f.mp3?hdnea=exp=1780975539~acl=/api/1/1/8/9/5/0/8951e31c59ba9fdb02d64be92f24b33f.mp3*~data=user_id=0,application_id=42~hmac=eae9efe46da50fb7d328d75315a707662c8620db25c0e95a125019ed06b17458"
"402","Love Like This","Faith Evans","Keep the Faith","6917807","645286","Top 25%","1","false","275","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/3/1/0/3314417a127c881d193774291d4a4dfb.mp3?hdnea=exp=1780975539~acl=/api/1/1/3/3/1/0/3314417a127c881d193774291d4a4dfb.mp3*~data=user_id=0,application_id=42~hmac=cf8859e432ee005fb2ea7f16da1aeebb0c2485dbd9949a9dc106fe6b3e62f6af"
"200","X Gon' Give It To Ya","DMX","Cradle 2 The Grave","2251072","645087","Top 25%","3","false","219","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/d/a/0/ddaec952f1e8034725e2d97436e51703.mp3?hdnea=exp=1780975538~acl=/api/1/1/d/d/a/0/ddaec952f1e8034725e2d97436e51703.mp3*~data=user_id=0,application_id=42~hmac=93a77d81a645963b9e1cbbf6c403edd23ef51ea634308f918084b883f83b4962"
"18","Jumpin', Jumpin'","Destiny's Child","The Writing's On The Wall","580931","644176","Top 25%","5","false","227","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/b/e/0/8bea816f389c181898e362b362efd235.mp3?hdnea=exp=1780975537~acl=/api/1/1/8/b/e/0/8bea816f389c181898e362b362efd235.mp3*~data=user_id=0,application_id=42~hmac=8830780c300ead1e68d99c9f5622d5ada99c390c266e35f06cdcafb9645e4561"
"149","This Is How We Do It","Montell Jordan","This Is How We Do It","2522953","643076","Top 25%","1","false","277","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/2/4/0/f24c4c53e344119f735e9d3c412b003a.mp3?hdnea=exp=1780975538~acl=/api/1/1/f/2/4/0/f24c4c53e344119f735e9d3c412b003a.mp3*~data=user_id=0,application_id=42~hmac=4994a5c1d0e7cbf82a029318ed21f6b4ea80b509cb708ce933666d075bd1e322"
"284","Sometimes","Britney Spears","...Baby One More Time (Digital Deluxe Version)","540177","642376","Top 25%","4","false","245","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/9/d/0/09d0b16d1146637c25a716ae93f49ae4.mp3?hdnea=exp=1780975538~acl=/api/1/1/0/9/d/0/09d0b16d1146637c25a716ae93f49ae4.mp3*~data=user_id=0,application_id=42~hmac=4c66dcff7f259872cbc9166e32e1247f93960eff2e92680a3aa6bdc9f7832672"
"107","Hits from the Bong","Cypress Hill","Black Sunday","1015879","641601","Top 25%","2","false","161","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/d/5/0/3d5fc19a0463518b0e56e40b51cb5727.mp3?hdnea=exp=1780975538~acl=/api/1/1/3/d/5/0/3d5fc19a0463518b0e56e40b51cb5727.mp3*~data=user_id=0,application_id=42~hmac=346d76d5febcf7c50f314a539c1d6ab434c9a1999f2ce18ba271f66b7d06f4de"
"390","Spice Up Your Life","Spice Girls","Spiceworld","3134155","639258","Top 25%","4","false","173","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/b/c/0/2bc13355ee041719c4b9c17b4ace99e1.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/b/c/0/2bc13355ee041719c4b9c17b4ace99e1.mp3*~data=user_id=0,application_id=42~hmac=47ab8e527fd37c6289e9f60227807b296b3be021381cb8233b8d9921eddbaf57"
"66","Personal Jesus","Depeche Mode","Violator (Deluxe)","136331376","637751","Top 25%","3","false","296","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/5/9/6/0/5968a6d1f3330cd6e1cf1f427bf9c277.mp3?hdnea=exp=1780975537~acl=/api/1/1/5/9/6/0/5968a6d1f3330cd6e1cf1f427bf9c277.mp3*~data=user_id=0,application_id=42~hmac=ebb950e5c25348838c0171e48a864954c372bf366660fb642f37022cc44505d2"
"189","Juicy","The Notorious B.I.G.","Greatest Hits","3616616","636887","Top 25%","2","false","285","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/d/4/0/fd4d7f774b10f0c777369eb0961cc84d.mp3?hdnea=exp=1780975538~acl=/api/1/1/f/d/4/0/fd4d7f774b10f0c777369eb0961cc84d.mp3*~data=user_id=0,application_id=42~hmac=fbfce748864cecab9d463ee2fc86be0bd80f298290c0ed8c7746cd6f8db00f1e"
"194","Back At One","Brian McKnight","Back At One","2173612","636524","Top 25%","1","false","263","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/f/f/0/aff80cc2bc2e4f87b2be73daaa60d252.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/f/f/0/aff80cc2bc2e4f87b2be73daaa60d252.mp3*~data=user_id=0,application_id=42~hmac=61b6cd6f3afc98056eb2045f55b0cbce1be076c1b501cddae813263facaf4f03"
"500","The Power of Good-Bye","Madonna","Ray of Light","778768","630681","Top 25%","4","false","251","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/2/2/0/822b31ad0f164ca3082e0f2e929b2633.mp3?hdnea=exp=1780975539~acl=/api/1/1/8/2/2/0/822b31ad0f164ca3082e0f2e929b2633.mp3*~data=user_id=0,application_id=42~hmac=01923718f48a2c9ce430dfb70b08822388623da976c0e2b7f166ba49be6d06ca"
"48","Pony","Ginuwine","R&B: From Doo-Wop To Hip-Hop","830571","630286","Top 25%","3","false","252","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/0/a/0/70a03c55bf643f490c3df8b3803582bc.mp3?hdnea=exp=1780975537~acl=/api/1/1/7/0/a/0/70a03c55bf643f490c3df8b3803582bc.mp3*~data=user_id=0,application_id=42~hmac=be1161396bdb8ee77e45feb1095c8dbb28973bb16e26acaeb0d980bde10a6ef4"
"216","All My Life","K-Ci & JoJo","Love Always","2428523","629936","Top 25%","1","false","331","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/3/a/0/83af0999dfc9f3083c0147f67148fe08.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/3/a/0/83af0999dfc9f3083c0147f67148fe08.mp3*~data=user_id=0,application_id=42~hmac=51273447e1c9cf29994610d53c1b52bc3663e2039b287fa0d05d94f79d2024ba"
"82","Jump","Kris Kross","Totally Krossed Out","1056838","627512","Top 25%","1","false","194","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/b/a/0/2bab93e531eafa366325fbfd69bd3b43.mp3?hdnea=exp=1780975537~acl=/api/1/1/2/b/a/0/2bab93e531eafa366325fbfd69bd3b43.mp3*~data=user_id=0,application_id=42~hmac=c794f3cf5b21724772fa758a95c2f5ab7abb21436bdb7d2c8cce06be0320bb0e"
"495","Erase / Rewind","The Cardigans","Gran Turismo","916487","624618","Top 25%","3","false","215","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/b/7/0/db7c3444ef4a42f37f8b83e9d5aa7011.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/b/7/0/db7c3444ef4a42f37f8b83e9d5aa7011.mp3*~data=user_id=0,application_id=42~hmac=c27cc93c01df1c83a317e81bc6a448b2ff056112459222dd2b60277974346bd4"
"275","How Bizarre","OMC","Classic 90's","2234278","623079","Top 25%","1","false","224","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/c/7/0/7c78940a22ea239180b0a6cea57a07d1.mp3?hdnea=exp=1780975538~acl=/api/1/1/7/c/7/0/7c78940a22ea239180b0a6cea57a07d1.mp3*~data=user_id=0,application_id=42~hmac=e91e10ef096e6371b126990a24a2f4ae081cd9c0926e4adef32c5f91e0a0d5dc"
"369","Sex & Candy","Marcy Playground","Marcy Playground","3239961","623078","Top 25%","2","false","173","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/f/8/0/cf80e913bbbd4411f78c6eea4ad0a447.mp3?hdnea=exp=1780975539~acl=/api/1/1/c/f/8/0/cf80e913bbbd4411f78c6eea4ad0a447.mp3*~data=user_id=0,application_id=42~hmac=d12ee4d0039e9c22c91fc13c4577cccede1487e0e7c2725c7931277e564cf766"
"462","I Melt with You","Modern English","After the Snow","943152","621937","Top 25%","1","false","251","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/6/e/0/a6e8d246754512eda53b9403c16a7291.mp3?hdnea=exp=1780975539~acl=/api/1/1/a/6/e/0/a6e8d246754512eda53b9403c16a7291.mp3*~data=user_id=0,application_id=42~hmac=c1e9c990f58c8690ee6c302a0cefcad274e958f62cab04e0fcd103cf9d4a6f1d"
"544","Champagne Supernova (Remastered)","Oasis","(What's The Story) Morning Glory? (Remastered)","84572633","620231","Top 25%","3","false","451","true","false","false","146","Manual review","Likely duplicate of position 146 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/7/8/b/0/78b54dbd0637ab90ffd26915c4977a3f.mp3?hdnea=exp=1780975540~acl=/api/1/1/7/8/b/0/78b54dbd0637ab90ffd26915c4977a3f.mp3*~data=user_id=0,application_id=42~hmac=860b43d735fd263ccbc7c15eb15307061837b089e4b1a25058dcbd7687b380f2"
"319","Cherub Rock (2011 Remaster)","The Smashing Pumpkins","Siamese Dream (2011 - Remaster)","14738292","618917","Top 25%","6","false","298","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/3/d/0/63dff136b08b8aaeb822d8f4c965e288.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/3/d/0/63dff136b08b8aaeb822d8f4c965e288.mp3*~data=user_id=0,application_id=42~hmac=9ebb126c7eaf505b7416c515f38d62dc41321402f0cf635da0489da591c0aa8c"
